productName,brand,price,GTIN"Fackelbrot Cheddar-Mozzarrela","fackelbrot","3.99","4039273749695"
"Henderson and Sons Tortilla Chips Salty natural 450g","henderson","3.19","4053091082116"
"Rügenwalder Mühle Vegane Mühlen Schnitzel 180g","Rügenwalder Mühle","3.29","4000405005002"
"Lambertz Vitalgebäck Schoko 200g","Lambertz","1.49","4006894574807"
"Günthart Back & Decor Marzipan-Rosen rot mit Blättern 33g","Günthart","3.19","4049583111327"
"Vat 69 Finest Scotch Whisky 0,7l","vat","13.99","5000292261115"
"Dr. Best Classic Original weich 1 Stück","Dr. Best","1.39","5054563925145"
"Eifeler Fleischwaren Hausmacher Leberwurst 400g","Eifeler Fleischwaren","4.59","4003473015300"
"Yo Sirup Himbeere ohne Zucker 0,7l","Yo","3.79","9001400106454"
"Die Mondschwester, Lucinda Riley","die","12.00","9783442490783"
"Bierstadter Gold Pils 0,33l","bierstadter","1.49","4270001224309"
"Settele Schupfnudeln 1kg","Settele","4.89","4006986020700"
"Rexim Californische Salzmandeln 700g","Rexim","10.49","4009211013133"
"Renard Gillard Brie de Meaux 200g","renard","5.49","3496084531887"
"REWE Beste Wahl Chicken Bites Kentucky Style 260g","REWE Beste Wahl","2.79","4337256281836"
"Tri Top Sirup Cola-Mix 600ml","Tri Top","4.29","4019313014778"
"Berliner Kafferösterei Weisse Schokolade Weiss 100g","Berliner Kaffeerösterei","3.99","4251671416102"
"Germania Mineralwasser Still 1l","Germania Brunnen","0.59","4050182411213"
"REWE Beste Wahl Mandelhörnchen 175g","REWE Beste Wahl","2.29","4388844142039"
"Veggie Life Bio 1/2 Pfund Gehacktes vegan 250g","Veggie Life","3.79","4019738142193"
"Haake Beck Pils 0,5l","Haake Beck","0.99","42026853"
"Krugmann Black Vodka 0,7l","Krugmann","13.49","4006989407782"
"Blend-a-med Zahnpasta Classic 75ml","Blend-a-med","0.99","8001090272232"
"Gillette Klingen Mach3 6 Stück","Gillette","13.99","7702018452941"
"Farmer's Snack Studentenfutter ohne Rosinen 40g","Farmer's Snack","0.99","4010442458730"
"Cadocare Purefood Goodie XL Rind 100g","cadocare","2.99","4049253113200"
"ja! Feldsalat Mix 100g","ja!","0.89","4337256299329"
"Fackelmann Muskatreibe","Fackelmann","4.79","4008033454308"
"Kartoffelhof Peukmann Kartoffeln vorwiegend festkochend 2,5kg","kartoffelhof","2.49","4260237380511"
"Byodo Bio Delikatess Mayonnaise 250ml","Byodo","3.99","4018462158005"
"Minas Caffè Bohnenkaffee gemahlen 500g","minas","7.99","9006889002556"
"Meica Eintopf-Tradition Kartoffel-Glück 515g","Meica","3.59","4000503243504"
"REWE Beste Wahl Aqua Mia Plus Himbeere 0,75l","REWE Beste Wahl","0.69","4337256254588"
"Toblerone Dark 100g","Toblerone","1.99","7614500010617"
"Braunes Packpapier 70x100cm 4 Stück","Herlitz","1.99","4005264064016"
"Wildblumenkäse","wildblumenkaes","3.09","2783840000000"
"Bull's Eye Spicy Garlic BBQ Sauce 300ml","Bull's-Eye","3.99","8715700208657"
"Emsland Quelle Classic 12x0,7l","emsland","4.99","4001217103740"
"Schulte Feingebäck Feinste Waffel Auslese 250g","Schulte Feingebäck","3.79","4008728014893"
"Gmyrek Bouillonwürstchen 2x80g","Gmyrek","2.99","4004787021759"
"Hartkorn Zwiebeln granuliert 50g","Hartkorn","2.69","4052600051209"
"Dortmunder Union Siegel Pils 0,50l","Dortmunder Union","0.89","4072800010585"
"Sangria 1,5l","Sangria","1.79","4337256383295"
"Bäckerei Die Lohners Rustico Körnerbaguette Duo 600g","Die Lohner's","4.99","764137128500"
"Casa di Pietro Pagliavera Weichkäse 200g","casa","5.29","4008759114463"
"Handsoff Caramel Seasalt Hazelnut Praline 100g","handsoff","2.29","8718754740593"
"Cremissimo Eiscreme Mascarpone Waldfrucht 900ml","Cremissimo","3.99","8711327561557"
"Hachez Confiserie Klassisch 200g","Hachez","5.99","4008155037038"
"Bauckhof Bio Hafermüsli Hofmischung 425g","Bauckhof","3.99","4015637835006"
"Rudolf-Quelle Mineralwasser Spritzig 12x0,7l","Rudolf-Quelle","3.49","4104640110559"
"Palatum Tomaten halbgetrocknet 80g","Palatum","1.89","4020902558399"
"REWE Feine Welt Thai Basilikum im Topf","REWE Feine Welt","1.79","4337256336086"
"Drews Heringssalat rot 150g","Drews","1.99","4006495180100"
"REWE Beste Wahl Rote Curry-Paste würzig-scharf 110g","REWE Beste Wahl","1.39","4388860665574"
"J. Oppmann Privat Extra Dry 0,2l","j","2.79","4004867010949"
"Gerolsteiner Medium 1l","Gerolsteiner","0.89","4001513000620"
"Weißenhorner Bioland Mascarpone 250g","weissenhorner","2.99","4028332310013"
"Saupiquet Thunfisch-Filets in Olivenöl 104g","Saupiquet","3.59","3165950577624"
"Brisk Bart Shampoo 150ml","Brisk","3.99","4045612002703"
"MinusL Pudding Vanille 4x125g","MinusL","2.39","4062800008897"
"Schulte Feingebäck Johannisbeer-Törtchen 175g","Schulte Feingebäck","2.49","4008728039483"
"Alpia Feine Zartbitter-Schokolade 100g","Alpia","0.99","4001743760196"
"Dr. Oetker Quarkfein Vanille-Geschmack 57g","Dr. Oetker","1.29","4000521820206"
"Bebivita Quetschies Banane in Apfel 4x90g","Bebivita","2.79","4018852018377"
"Original Oettinger Kristallweizen 0,5l","Oettinger","0.69","4014086010323"
"Heiko Blume Ein kleines Dankeschön Sanddornlikör 0,2l","Heiko Blume","8.59","4101040046174"
"Followfish MSC Thunfisch-Filets Natur 130g","Followfish","3.29","4250073450639"
"Mister Free'd Tortilla Chips Kale & Spinach 135g","mister","2.49","5060367450349"
"Bad Brambacher Mineralwasser Medium 20x0,5l","Bad Brambacher","8.49","4017434000700"
"Kattus Kapern Surfines 35g","Kattus","2.19","4058700704854"
"ja! Backfertiger Pizzateig mit Sauce 600g","ja!","2.29","4388840220984"
"Mestemacher Bio Haferbrot 300g","Mestemacher","1.49","4000446011611"
"Holsten Pilsener 24x0,33l","Holsten","10.49","4067800001312"
"Ariel Universalwaschmittel All-in-1 Pods 1,6kg, 76WL","Ariel","19.99","8006540905418"
"Volvic Mineralwasser Naturelle 6x1,5l","Volvic","5.70","3057640182778"
"feelfood Bio Breakfast Drink Apple, Walnut & Cinnamon vegan 330ml","feelfood","2.99","4270003047685"
"Viani Prosciutto Toskana","Viani","3.99","8010817220548"
"Bull's Eye Tomato Ketchup Dried Tomato 425ml","Bull's-Eye","4.99","8715700208725"
"By Gillot Bio Weißwein Sauvignon Blanc QW trocken 0,75l","Weingut Kühling-Gillot","11.99","4260061878529"
"Whiskas Knackits mit Huhn 3,8kg","Whiskas","13.99","5900951258701"
"Calfornia Bio Frischkäse 150g","calfornia","1.99","4026913121706"
"Marlboro Red 25 Stück","Marlboro","10.00","42452454"
"Maggi Rahm-Sauce zu Braten 2er Pack ergibt 2x250ml","Maggi","1.49","4005500331506"
"Vogelsberger Schöppchen Helles 6x0,33l","Vogelsberger","4.49","4011803188051"
"Schweinefilet","schweinefile","3.80","25243116"
"Bitburger Pils 0,0% alkoholfrei 20x0,33l","Bitburger","12.99","4102430060312"
"Gaensefurther Limette 1,25l","gaensefurther","0.59","4106070001148"
"El Pañuelico Rotwein Tempranillo/Garnacha DOC trocken 0,75l","el","7.49","8426076121180"
"Tartex Bio Brotaufstrich Leberwurst vegan 135g","Tartex","2.89","4005514016666"
"Rhönsprudel Mineralwasser Sanft 12x0,75l","Rhönsprudel","6.99","4102560110284"
"Emil Bauer Rotwein Cuvée trocken 0,75l","emil","10.99","4260213812104"
"Elmex Zahnpasta Sensitive Professional 75ml","Elmex","5.99","7610108047536"
"REWE To Go Salatschale Orzo 310g","REWE to go","2.99","4388860437768"
"Deidsheim Weißwein Grauburgunder trocken QbA 0,75l","deidsheim","6.99","4005230008549"
"Bamboo Garden Wok-Nudeln 250g","Bamboo Garden","1.99","4023900545347"
"Rogg Allgäuer Leberspätzle 300g","rogg","3.29","4027814091044"
"Tri Porosenka Doktorskaja Brühwurst 850g","tri","6.59","4036117030704"
"C. Brennecke Mettwurst mit Kümmel","c","2.29","27026809"
"Garnacha Rosé trocken 3l","garnacha","9.99","7350021610836"
"Ibis Sandwich Baguettes Brioche 340g","Ibis","2.19","4012263028802"
"Suntjens Duett Lakritz Veggie 270g","Suntjens","3.19","4250018925581"
"Englert Bio Rinderfond 380ml","Englert","3.59","4003011100659"
"De Koffiemann Mein Crema Kaffee ganze Bohne 1kg","De Koffiemann","18.99","4260188650275"
"Valensina Frühstücks-Orange 6x1l","Valensina","10.74","4009491222010"
"El Pozo Salami Fuetec Trufa 150g","El Pozo","3.99","8410843127376"
"Württemberg Rotwein Cuvée QbA trocken 0,75l","Württemberger","3.99","4006840131559"
"Rinatura Bio Hühnerbrühe 125g","Rinatura","2.79","4013200256906"
"Holz-Weisbrodt Weißwein Stammhaus Grauburgunder halbtrocken 0,75l","holz","7.99","4260004864008"
"Ja! Kartoffelknödel halb und halb 309g","ja!","0.99","4337256214155"
"Pely Müllbeutel mit Sicherheitsboden 35l, 23 Stück","Pely","1.99","4007519085067"
"Nadler Edle Matjesfilets Nordische Art 600g","Nadler","6.79","4021900006363"
"Johnnie Walker Black 0,7l","Johnnie Walker","25.99","5000267024202"
"Edora Gewürzzubereitung Rührei & Omelette 30g","Edora","2.49","4007354507939"
"Tucher Biere Nürnberger Rotbier 20x0,5l","Tucher","18.49","4006298013711"
"Ruf Marmorkuchen 450g","Ruf","2.19","4002809004018"
"Heinzi Gerauchte Schinkenwurst 250g","heinzi","4.79","4032687108737"
"Pampers Premium-Protection Windeln Gr.3 6-10kg Maxi Pack 102 Stück","Pampers","24.99","8006540469545"
"Grasmehr Hausmacher Blutwurst im Miniring","Grasmehr","1.59","20396848"
"Stettner Birnenschnäpschen 0,5l","Stettner","9.99","4006606015383"
"Teekanne Bio Koffein Power-T Berry 75g","Teekanne","2.29","4009300019138"
"Karl Pfaffmann Rotwein Spätburgunder Trocken 0,75l","karl","8.95","4260082532318"
"Seeberger Tomaten getrocknet 125g","Seeberger","2.69","4008258450017"
"Bürgerliches Brauhaus Altbairisch Hell 0,5l","buergerliches","0.99","4104850003726"
"Krüger Wildfrucht Teegetränk 400g","Krüger","2.69","4052700012728"
"REWE Beste Wahl Grüne-Bohnen-Eintopf 800g","REWE Beste Wahl","2.29","4388844178588"
"REWE Beste Wahl Zitronensaft 0,75l","REWE Beste Wahl","1.99","4388844019423"
"Tafeläpfel aus der Region 1,5kg","tafelaepfel","3.99","4270000214301"
"Wasa Knäckebrot Milch & Joghurt 230g","Wasa","1.79","7300400482684"
"Maggi Fix Schweinebraten 35g","Maggi","1.09","8445290066091"
"Frosch Klarspüler 750 ml","Frosch","2.29","4001499950599"
"Peters Zartbitter-Klassiker 200g","Peters","12.95","4010130132041"
"YumYum Vegetable Flavour 60g","YumYum","0.69","8852018101062"
"Pely Müllbeutel mit Griff 5l, 40 Stück","Pely","1.79","4007519085005"
"Lauffener Weißwein Riesling QbA trocken 0,75l","Lauffener","4.99","4005670600037"
"Holz Weisbrodt Weißwein Grauburgunder trocken 0,75l","holz","9.49","4260004862813"
"See Blanc Secco Blanc QbA trocken 0,75l","see","7.99","4014269014117"
"Glockenbrot Bäckerei Chiabrötchen 1 Stück","Glockenbrot","0.59","2108720000008"
"Frankenbrunnen Limit Zitro-Klar Zero 12x0,75l","Franken Brunnen","8.49","4002627011465"
"Teekanne Träum schön 34g, 20 Beutel","Teekanne","2.89","9001475049205"
"Wiltmann Geflügelsalami 200g","Wiltmann","4.49","4001956215834"
"Frank Soup Bio Karotte Kokos Ingwer vegan 350ml","Frank Juice","3.99","4260434440476"
"Eidmann Löwen Chiliwurst 4x100","Eidmann","5.29","4008695723484"
"Andechser Natur Bio Joghurt mild Himbeere-Holunder 500g","Andechser Natur","2.39","4104060011184"
"Kerl Alu-Folie 10m","Kerl","2.19","4003450040509"
"Ariel Universalwaschmittel + Extra Geruchsabwehr All-in-1 Pods 1,4552kg, 68WL","Ariel","19.99","8006540905463"
"W. Hanke Schinkenwurst mit Knoblauch","w","2.19","4260230571121"
"Metzinger Hofsteige Weißwein Müller-Thurgau halbtrocken 1l","metzinger","5.49","4260000840129"
"Cathedral City Cheddar kräftig-würzig 200g","cathedral","3.99","4002468209755"
"Herbaria Bio Sissis Sünd 100g","Herbaria","11.49","4021269041128"
"Blütenmix Salat 125g","bluetenmix","2.49","8011185014616"
"Dr. Oetker Götterspeise Himbeer-Geschmack 26,8g","Dr. Oetker","1.29","4000521026721"
"Bree Weißwein Scheurebe QbA feinherb 0,75l","Bree","5.49","4062073003704"
"Meckatzer Weiss-Gold 6x0,5l","Meckatzer","8.49","4105670001329"
"Sarotti Tiamo Feinste Trüffel 200g","Sarotti","3.29","4030387760354"
"Schilkin Vodka 0,35l","Schilkin","4.39","4013228113403"
"Schwarzwaldmilch Bio H-Milch 1,5% 1l","Schwarzwaldmilch","1.79","4046700501092"
"Zucchini gelb ca. 220g","zucchini","1.54","20465865"
"Verival Bio Agaven Sirup 250ml","Verival","4.99","9004617014406"
"Maggi 5 Minuten Terrine Spaghetti in Tomaten-Sauce 60g","Maggi","1.49","7613037639858"
"Huober Bio Knusperbrezel 175g","Huober","1.79","4000381003030"
"Landkost Eier Freilandhaltung 10 Stück","Landkost","3.09","4027767060302"
"Martermühle Aßlinger Espresso ganze Bohnen 250g","Martermühle","6.79","4260213990543"
"Arla Kaergarden Ungesalzen aus Butter & Rapsöl 350g","Arla","3.89","4100290069100"
"Ostmann Anis gemahlen 15g","Ostmann","1.89","4002674121070"
"REWE Regional Puten-Gulasch aus der Oberkeule 500g","REWE Regional","4.99","4337256467087"
"Riemerschmid Bar-Syrup Rohrzucker 0,7l","Riemerschmid","6.99","4000269101506"
"Villoso Sallos X-Presso 135g","Villosa","0.99","4030300001670"
"Feinkost Dittman Sardellen-Filets in Öl 100g","Feinkost Dittmann","3.49","4002239220507"
"Dorfmühle Spaghetti 500g","Dorfmühle","2.29","4000398254043"
"Markgräfler Winzer Weißwein Gutedel QbA feinherb 1l","Markgräfler","3.79","4005846020577"
"Kirchner Curry 125g","Kirchner","3.99","4102910310081"
"Taifun Bio Bärlauch Bratfilets vegan 160g","Taifun","2.89","4012359144102"
"Davert Bio Arborio Reis für Risotto 500g","Davert","3.49","4019339239100"
"Ja! Kokos Schokoriegel 12 Minis 400g","ja!","2.99","4388860475661"
"Iglo Knusper-Garnelen Classic ASC 250g","Iglo","8.99","4250241209441"
"Rana Girasoli Champignons mit weißem Trüffel 250g","Giovanni Rana","3.99","8001665716963"
"Kallen Speisekartoffeln vorwiegend festkochend 1Kg","kallen","2.29","4042013022798"
"Love Nature Spülmittel Cherry Blossom 450ml","Love Nature","1.69","4260664610403"
"Merl Farmersalat","Merl","1.49","4059300678019"
"Paderborner Alt 20x0,5l","Paderborner","8.99","4101120206788"
"Krombacher Limobier Zitrone 24x0,33l","Krombacher","10.99","4008287928402"
"Steinhaus Krustenkarree","Steinhaus","1.99","27219911"
"Glück Sommerblütenhonig cremig 270g","Glück","4.49","4054600847813"
"Vitakraft Treaties Bits Hühnchen Bacon 120g","Vitakraft","2.29","4008239288080"
"Monolith Melonenkürbispüree 370g","Monolith","2.99","4030011420012"
"Mestemacher Mehrkorn 500g","Mestemacher","1.89","4000446001735"
"BioGourmet Bio Tomatenmark 200g","BioGourmet","2.49","4039057403270"
"Ruwisch & Zuck Wiesenblumenkäse","Ruwisch & Zuck","3.29","2754090000003"
"Bad Liebenwerda Mineralwasser Naturell 0,75l","Bad Liebenwerda","0.59","4013143010276"
"Paw Patrol Mega Lollipop 1 Stück","paw","2.99","5200701004504"
"f6 Original 2XL 29 Stück","F6","10.00","42046769"
"Binding Radler naturtrüb 20x0,5l","Binding","13.99","4053400106663"
"Gutes aus der Eifel Mettwurst nach Hausmacher Art gekocht 160g","Gutes aus der Eifel","1.89","4003473001600"
"Voelkel Bio Zisch Limonade Himbeer-Cassis 0,7l","Voelkel","2.79","4015533012921"
"DBB Bergmann Adam 0,75l","DBB BERGMANN","8.99","4260152350255"
"bedda Vegane Mayo 250g","bedda","2.99","4056924001292"
"BioGourmet Bio Vollrohrzucker 500g","BioGourmet","4.29","4039057402556"
"Linder Bierschinken","Linder","1.89","22499028"
"share Taschentücher Recycling 4-lagig 100 Stück","share","1.99","4260556676807"
"Primox Klumpstreu Mief-Minimizer + Signalperlen 8l","Primox","9.99","4000610360613"
"Krombacher Radler alkoholfrei 0,5l","Krombacher","1.05","4008287920017"
"Anselmann Rotwein Dornfelder QbA halbtrocken 1l","anselmann","5.99","4023131055011"
"Lammerschmidt Fleischwurst mit Knoblauch 350g","Lammerschmidt","5.69","4015780005257"
"Leverno Limetten-Fix 100ml","Leverno","0.99","4013200334062"
"Bell Rouladen Oberschale","bell","3.58","24592161"
"Zewa Samtig Toilettenpapier 3-lagig 8x140 Blatt","Zewa","4.99","7322540745788"
"Borchers Bio Spirulina Pulver 150g","borchers fine food GmbH & Co. KG","4.99","4260175671030"
"REWE Beste Wahl Eis Choc Sensation 500ml","REWE Beste Wahl","2.99","4388860614626"
"Brita Maxtra 5+1 Stück","Brita","26.99","4006387075286"
"Landgut Nemt Bio Käse Ingwer Kurkuma ca.200g","LANDGUT NEMT","6.98","4250177901495"
"RUF Bunte Crispies 100g","Ruf","1.39","4002809024832"
"Palapa Tortilla Chips natural 450g","Palapa","3.99","4036573100645"
"Nordsee-Krabbensalat","nordsee","5.89","4006495106308"
"Bad Dürrheimer Streuobst Schätzle Apfelsaft-Schorle 12x0,5l","bad","13.29","4004880783103"
"Brlo Blurry Vision Hazy IPA 0,33l","BRLO","3.29","4260402631165"
"Herlitz Postkartenheft A6 20 Stück","Herlitz","1.39","4008110247601"
"Breu Salami Brezn Jalapeno 50g","Breu GmbH","2.19","4026527006116"
"J.P. Chenet Divine Rosé Pinot Noir Demi-Sec 0,75l","J.P. Chenet","12.99","3500610135743"
"Alnavit Bio Granatapfel Muttersaft 0,33l","Alnavit","3.99","42279020"
"Raabe Weißwein Weissburgunder trocken 0,75l","raabe","6.49","4260094290404"
"NIVEA Q10 Energy Tagespflege Anti-Falten LSF 15 50ml","NIVEA","11.99","4005808948529"
"Ibérico Spanischer Hartkäse","ib","1.69","2794060000008"
"Münsterländer 10er Freiland-Eier","muensterlaender","2.99","4008160000058"
"Tönebön Bierknacker 6 Stück","toeneboen","5.19","4260117734106"
"Birkenhof Original Westerwälder Obstler 1l","Birkenhof","16.99","4103340909104"
"Vita Cola 12x1l","VITA COLA","10.49","4013595004144"
"Eifeler Hofkäserei Gröner Bergkäse Brennnessel","Eifeler Hofkäserei Gröner","2.79","4260011880503"
"Mestemacher Bio-Dinkel- & Grünkernbrot 500g","Mestemacher","1.79","4000446001537"
"Messer del Fauno Rotwein Primitivo Puglia IGT trocken 0,75l","messer","5.99","8002153202555"
"Bebivita Kinderspaß Birne Himbeere in Apfel 4x90g","Bebivita","2.65","4018852024309"
"Falkenhof Eier Freilandhaltung 6 Stück","falkenhof","2.59","4260425630084"
"Rinder Roastbeef Irisch","rinder","9.96","2733900000006"
"Mautner Estragonsenf 200ml","Mautner Markhof","1.49","9011900139616"
"Dr. Oetker Smoothie Bowl Mango Ananas Banane vegan 200g","Dr. Oetker","1.99","42456285"
"De Beukelaer Kex Farmer Cookies X-tra viel Schokolade 150g","De Beukelaer","1.69","4001518009314"
"Settele Original bayerische Spinat-Knödel 450g","Settele","2.69","4006986031102"
"Ustersbacher Edel-Export 0,5l","Ustersbacher","0.99","42006220"
"Kinder Mini Eggs Cacao 85g","Kinder","2.19","8000500392096"
"Bulgarini Weißwein Lugana trocken 0,75l","bulgarini","16.99","8034108440019"
"Biozentrale Bio Bananenchips 150g","biozentrale","2.49","4005009103734"
"Schwarzkopf Gliss Kur Express-Repair-Spülung Liquid Silk 200 ml","Gliss Kur","3.99","4015100338522"
"Farmer's Snack Nuss-Snack mit Erdnuss geröstet mit Salz 150g","Farmer's Snack","4.49","4010442451199"
"Bünting Tee Bio Mediterrane Kräuter 80g","Bünting Tee","4.99","4008837234557"
"Ankerkraut Steaksalz No. 1 80g","Ankerkraut","6.49","4062988840104"
"Günthart Chocolate Emotion You're perfect! mit Herz-Kette 50g","Günthart","9.49","4064285601082"
"Lauterer Ingwerlikör 0,7l","lauterer","10.79","4012843160076"
"Tartex Bio Brotaufstrich Spinat Pinienkerne 135g","Tartex","2.89","4005514040982"
"Bernbacher Vollkorn Spaghetti 500g","Bernbacher","2.79","4000470045415"
"Piacelli Citrilemon 1l","Piacelli","2.29","9002859042744"
"Tempo Taschentücher Original Würfel 4-lagig 60 Tücher","Tempo","2.25","7322541409276"
"Meisters Kochsalami in Schrägen 300g","Meister's Wurst","4.29","4045518425392"
"ja! Roggenvollkornbrot 500g","ja!","1.19","4337256177511"
"Planet Nature Bio Soja Granulat Hackfleisch Art 200g","Planet Nature","2.99","4260192848781"
"Kathi Butter Plätzchen 400g","Kathi","2.49","4013109015109"
"Breitsamer Honig Akazie 500g","Breitsamer","8.99","40287508"
"Jacobinus Classic 20x0,5l","jacobinus","16.49","4003892013505"
"Dovgan Protein-Eiscreme Plombir Schokolade 400ml","Dovgan","2.99","4032549027473"
"Danone Activia Natur 1,5% 4x115g","Activia","1.59","4009700068835"
"Funny-frisch Ringli Paprika 75g","Funny-frisch","1.89","4003586002518"
"Caldener Mineralwasser Medium 1l","Caldener","0.59","4009401560300"
"RhönSprudel Naturell 6x1,5l","Rhönsprudel","5.10","4102560111533"
"Fellbacher Weißwein Goldberg Riesling Kabinett feinherb 0,75l","Fellbacher Weingärtner","6.49","4022075005052"
"REWE Beste Wahl Spaghetti Nr.3 500g","REWE Beste Wahl","1.39","4388860111392"
